,goal,state,currency_trailing_code,staff_pick,backers_count,static_usd_rate,name_len_clean,blurb_len_clean,country_AU,country_CA,country_DE,country_FR,country_GB,country_IT,country_NL,country_US,currency_CAD,currency_EUR,currency_GBP,currency_USD,category_Experimental,category_Festivals,category_Flight,category_Gadgets,category_Hardware,category_Immersive,category_Makerspaces,category_Musical,category_Plays,category_Robots,category_Software,category_Sound,category_Wearables,category_Web,created_to_launch,launch_to_deadline,launch_to_state_change,twf_launch
53,1.779512057713733,0.0,1.0,0.0,-0.45787793000563587,1.0,-1.6947206697749304,-0.9680315140775674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.54097222222222,160.78402777777777,160.78402777777777,1.0
54,-0.21400640861739512,0.0,0.0,0.0,-0.45093533203287606,1.11678562,0.3687676633559082,-0.033939554447596915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.149305555555555,30.0,30.0,0.0
55,-0.38013294747832244,0.0,0.0,0.0,-0.4648205279783956,1.12474173,-1.6947206697749304,-0.9680315140775674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.8388888888889,40.0,40.0,1.0
56,-0.2693819215710376,0.0,1.0,0.0,-0.45093533203287606,0.88670484,-0.04393000327025953,0.9001524051823735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.47847222222222,25.354166666666668,25.354166666666668,0.0
57,0.11824666910445959,0.0,1.0,0.0,-0.4648205279783956,1.0,-1.6947206697749304,-2.213487460250861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9881944444444444,30.0,30.000694444444445,0.0
58,0.672001798640884,0.0,0.0,0.0,-0.4648205279783956,1.12400469,-1.6947206697749304,1.5228803782690206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.9701388888889,295.0,295.0,1.0
59,-0.2693819215710376,0.0,0.0,0.0,-0.4231649401418368,1.32425074,-1.6947206697749304,0.5887884186390501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.439583333333333,30.0,30.0,0.0
60,-0.15863089566375266,0.0,1.0,0.0,-0.45093533203287606,1.0,-1.2820230031487627,0.5887884186390501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.056944444444444,30.0,30.0,1.0
61,0.17362218205810204,0.0,1.0,0.0,-0.3884519502780378,1.0,-0.04393000327025953,-0.9680315140775674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.18680555555555,30.0,30.0,1.0
62,0.007495643197174687,0.0,0.0,0.0,3.457747326630894,1.12346927,-0.04393000327025953,0.27742443209572654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7972222222222225,35.0,35.0,1.0
63,0.007495643197174687,0.0,1.0,0.0,0.9722972523828839,1.0,2.0195583298605793,1.211516391725697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.92430555555555,56.96597222222222,56.96597222222222,1.0
64,-0.10325538271011021,0.0,1.0,0.0,1.4999346983126292,0.86663148,1.6068606632344113,-0.033939554447596915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.63541666666667,33.10486111111111,33.10486111111111,1.0
65,0.007495643197174687,0.0,1.0,0.0,-0.45093533203287606,1.0,-1.6947206697749304,0.5887884186390501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.04652777777778,29.318055555555556,29.318055555555556,0.0
66,1.2257569281773086,0.0,1.0,0.0,-0.18711660906800345,1.0,0.781465329982076,0.27742443209572654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.8805555555556,-29.0,-29.0,0.0
67,3.4407774463230067,0.0,1.0,0.0,-0.45787793000563587,1.0,-0.4566276698964273,-0.033939554447596915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.768055555555556,30.0,30.0,0.0
68,0.672001798640884,0.0,1.0,0.0,1.46522170844883,1.0,-0.04393000327025953,-0.6566675275342438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.684722222222222,-29.0,-29.0,0.0
